Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
nonTprogWTopen;GO:0022409;positive regulation of cell-cell adhesion;25/551;330/28564;7,86271155822445e-09;3,56259460703150e-06;2,65345823743869e-06;16952/18124/54167/21838/16184/21947/16194/240354/50723/234839/12501/14538/16197/20443/15289/78473/239985/12775/18762/11350/12505/16193/67596/13655/12394;25;Anxa1/Nr4a3/Icos/Thy1/Il2ra/Cd40lg/Il6ra/Malt1/Icosl/Piezo1/Cd3e/Gcnt2/Il7r/St3gal4/Hmgb1/Skap1/Arid1b/Ccr7/Prkcz/Abl1/Cd44/Il6/Tespa1/Egr3/Runx1
nonTprogWTopen;GO:0042093;T-helper cell differentiation;12/551;71/28564;1,07274581305145e-08;4,41873752630555e-06;3,29112256138081e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193;12;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0002294;CD4-positive, alpha-beta T cell differentiation involved in immune response;12/551;72/28564;1,26496966274949e-08;4,65012292354834e-06;3,46346085862212e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193;12;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0002293;alpha-beta T cell differentiation involved in immune response;12/551;73/28564;1,48756467100253e-08;4,65012292354834e-06;3,46346085862212e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193;12;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0002285;lymphocyte activation involved in immune response;20/551;223/28564;1,52302339507570e-08;4,65012292354834e-06;3,46346085862212e-06;57765/16952/55982/16364/21947/16182/16194/240354/210293/50723/230405/15289/53314/18129/108655/12775/18762/11350/16193/16783;20;Tbx21/Anxa1/Paxip1/Irf4/Cd40lg/Il18r1/Il6ra/Malt1/Dock10/Icosl/Ifne/Hmgb1/Batf/Notch2/Foxp1/Ccr7/Prkcz/Abl1/Il6/Lamp1
nonTprogWTopen;GO:0007159;leukocyte cell-cell adhesion;28/551;420/28564;1,63926662256648e-08;4,65012292354834e-06;3,46346085862212e-06;57765/16952/18124/54167/21838/16184/21947/20343/213208/240354/50723/12501/16197/20443/15289/78473/13051/239985/12775/18762/12578/11350/12505/16193/67596/13655/27027/12394;28;Tbx21/Anxa1/Nr4a3/Icos/Thy1/Il2ra/Cd40lg/Sell/Il20rb/Malt1/Icosl/Cd3e/Il7r/St3gal4/Hmgb1/Skap1/Cx3cr1/Arid1b/Ccr7/Prkcz/Cdkn2a/Abl1/Cd44/Il6/Tespa1/Egr3/Tspan32/Runx1
nonTprogWTopen;GO:0051090;regulation of DNA-binding transcription factor activity;29/551;447/28564;1,65484187321728e-08;4,65012292354834e-06;3,46346085862212e-06;20698/20128/16800/55982/18013/21947/16182/12611/240354/26413/15258/19645/667823/54672/22029/13051/18996/66743/14489/216781/13198/17702/18762/12578/21941/16193/223453/73914/108116;29;Sphk1/Trim30a/Arhgef2/Paxip1/Neurod2/Cd40lg/Il18r1/Cebpg/Malt1/Mapk1/Hipk2/Rb1/Trim5/Adgrg3/Traf1/Cx3cr1/Pou4f1/Rnf220/Mtpn/Trim58/Ddit3/Msx2/Prkcz/Cdkn2a/Tnfrsf8/Il6/Dap/Irak3/Slco3a1
nonTprogWTopen;GO:0002287;alpha-beta T cell activation involved in immune response;12/551;74/28564;1,74469410064714e-08;4,65012292354834e-06;3,46346085862212e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193;12;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0002819;regulation of adaptive immune response;21/551;249/28564;1,96629332447431e-08;4,85891967895662e-06;3,61897489591816e-06;57765/77125/16952/12506/55982/16177/213208/16182/18439/240354/76797/17082/16197/15289/78473/12775/18762/12505/11513/16193/225825;21;Tbx21/Il33/Anxa1/Cd48/Paxip1/Il1r1/Il20rb/Il18r1/P2rx7/Malt1/2410137M14Rik/Il1rl1/Il7r/Hmgb1/Skap1/Ccr7/Prkcz/Cd44/Adcy7/Il6/Cd226
nonTprogWTopen;GO:0032649;regulation of type II interferon production;15/551;125/28564;2,03750770029079e-08;4,85891967895662e-06;3,61897489591816e-06;77125/21947/16177/213208/16182/18578/12611/17082/12501/15289/13198/12775/11350/225825/12394;15;Il33/Cd40lg/Il1r1/Il20rb/Il18r1/Pde4b/Cebpg/Il1rl1/Cd3e/Hmgb1/Ddit3/Ccr7/Abl1/Cd226/Runx1
nonTprogWTopen;GO:0050867;positive regulation of cell activation;28/551;430/28564;2,70751540539605e-08;6,13387615092474e-06;4,56857599457880e-06;57765/77125/16952/18124/54167/21838/55982/16184/21947/240354/50723/231130/17082/12501/16197/15289/19271/239985/16170/12775/18762/11350/16193/67596/225825/13655/16783/12394;28;Tbx21/Il33/Anxa1/Nr4a3/Icos/Thy1/Paxip1/Il2ra/Cd40lg/Malt1/Icosl/Tnip2/Il1rl1/Cd3e/Il7r/Hmgb1/Ptprj/Arid1b/Il16/Ccr7/Prkcz/Abl1/Il6/Tespa1/Cd226/Egr3/Lamp1/Runx1
nonTprogWTopen;GO:1903039;positive regulation of leukocyte cell-cell adhesion;22/551;278/28564;2,86257248373681e-08;6,17634091610072e-06;4,60020420193495e-06;16952/18124/54167/21838/16184/21947/240354/50723/12501/16197/20443/15289/78473/239985/12775/18762/11350/12505/16193/67596/13655/12394;22;Anxa1/Nr4a3/Icos/Thy1/Il2ra/Cd40lg/Malt1/Icosl/Cd3e/Il7r/St3gal4/Hmgb1/Skap1/Arid1b/Ccr7/Prkcz/Abl1/Cd44/Il6/Tespa1/Egr3/Runx1
nonTprogWTopen;GO:1903037;regulation of leukocyte cell-cell adhesion;26/551;380/28564;3,17661756011125e-08;6,54238825675640e-06;4,87284014244817e-06;57765/16952/18124/54167/21838/16184/21947/213208/240354/50723/12501/16197/20443/15289/78473/239985/12775/18762/12578/11350/12505/16193/67596/13655/27027/12394;26;Tbx21/Anxa1/Nr4a3/Icos/Thy1/Il2ra/Cd40lg/Il20rb/Malt1/Icosl/Cd3e/Il7r/St3gal4/Hmgb1/Skap1/Arid1b/Ccr7/Prkcz/Cdkn2a/Abl1/Cd44/Il6/Tespa1/Egr3/Tspan32/Runx1
nonTprogWTopen;GO:0002696;positive regulation of leukocyte activation;27/551;408/28564;3,44597847105440e-08;6,78857758797716e-06;5,05620456668210e-06;57765/77125/16952/18124/54167/21838/55982/16184/21947/240354/50723/231130/17082/12501/16197/15289/239985/16170/12775/18762/11350/16193/67596/225825/13655/16783/12394;27;Tbx21/Il33/Anxa1/Nr4a3/Icos/Thy1/Paxip1/Il2ra/Cd40lg/Malt1/Icosl/Tnip2/Il1rl1/Cd3e/Il7r/Hmgb1/Arid1b/Il16/Ccr7/Prkcz/Abl1/Il6/Tespa1/Cd226/Egr3/Lamp1/Runx1
nonTprogWTopen;GO:0043367;CD4-positive, alpha-beta T cell differentiation;13/551;96/28564;4,16808075243234e-08;7,57742904634385e-06;5,64374949705035e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193/12394;13;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6/Runx1
nonTprogWTopen;GO:0002292;T cell differentiation involved in immune response;12/551;80/28564;4,31290615819526e-08;7,57742904634385e-06;5,64374949705035e-06;57765/16952/16364/16182/16194/240354/15289/53314/108655/12775/18762/16193;12;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0050900;leukocyte migration;26/551;386/28564;4,34811642473935e-08;7,57742904634385e-06;5,64374949705035e-06;57765/13609/12145/77125/277360/16952/21838/13860/16177/20343/18578/12802/26413/20443/15289/19271/13051/16170/109700/217835/109934/20290/12775/11350/20305/12766;26;Tbx21/S1pr1/Cxcr5/Il33/Prex1/Anxa1/Thy1/Eps8/Il1r1/Sell/Pde4b/Cnr2/Mapk1/St3gal4/Hmgb1/Ptprj/Cx3cr1/Il16/Itga1/Rin3/Abr/Ccl1/Ccr7/Abl1/Ccl6/Cxcr3
nonTprogWTopen;GO:0046632;alpha-beta T cell differentiation;15/551;133/28564;4,73798233072813e-08;7,95103627427005e-06;5,92201612175999e-06;57765/16952/432763/16364/16182/16194/240354/15289/53314/108655/12775/18762/11350/16193/12394;15;Tbx21/Anxa1/Prr7/Irf4/Il18r1/Il6ra/Malt1/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Abl1/Il6/Runx1
nonTprogWTopen;GO:0002274;myeloid leukocyte activation;21/551;264/28564;5,40715734086730e-08;8,69402405759000e-06;6,47540130066177e-06;20698/77125/16952/18124/12506/16364/12802/231130/17082/14159/15289/53314/18129/320910/13051/16170/94176/108655/109934/225825/27027;21;Sphk1/Il33/Anxa1/Nr4a3/Cd48/Irf4/Cnr2/Tnip2/Il1rl1/Fes/Hmgb1/Batf/Notch2/Itgb8/Cx3cr1/Il16/Dock2/Foxp1/Abr/Cd226/Tspan32
nonTprogWTopen;GO:0032633;interleukin-4 production;9/551;40/28564;5,56448240278327e-08;8,69402405759000e-06;6,47540130066177e-06;77125/16364/21947/213208/50723/12501/18129/13198/18762;9;Il33/Irf4/Cd40lg/Il20rb/Icosl/Cd3e/Notch2/Ddit3/Prkcz
nonTprogWTopen;GO:0032609;type II interferon production;15/551;139/28564;8,56987793939328e-08;1,27102107969609e-05;9,46669976769546e-06;77125/21947/16177/213208/16182/18578/12611/17082/12501/15289/13198/12775/11350/225825/12394;15;Il33/Cd40lg/Il1r1/Il20rb/Il18r1/Pde4b/Cebpg/Il1rl1/Cd3e/Hmgb1/Ddit3/Ccr7/Abl1/Cd226/Runx1
nonTprogWTopen;GO:0002460;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;25/551;373/28564;8,69601709789867e-08;1,27102107969609e-05;9,46669976769546e-06;57765/77125/16952/239743/55982/16364/21947/16177/213208/16182/18439/16194/240354/50723/76797/17082/16904/16197/15289/53314/12775/76438/18762/16193/225825;25;Tbx21/Il33/Anxa1/Klhl6/Paxip1/Irf4/Cd40lg/Il1r1/Il20rb/Il18r1/P2rx7/Il6ra/Malt1/Icosl/2410137M14Rik/Il1rl1/Gzmm/Il7r/Hmgb1/Batf/Ccr7/Rftn1/Prkcz/Il6/Cd226
nonTprogWTopen;GO:0002764;immune response-regulating signaling pathway;26/551;402/28564;9,72428154742105e-08;1,37689749035515e-05;1,02552785003394e-05;11845/20128/239743/18124/21838/16364/213208/18578/240354/26413/50723/231130/20480/12501/15289/19271/110651/78473/108655/12775/76438/11350/67596/225825/73914/414084;26;Arf6/Trim30a/Klhl6/Nr4a3/Thy1/Irf4/Il20rb/Pde4b/Malt1/Mapk1/Icosl/Tnip2/Clpb/Cd3e/Hmgb1/Ptprj/Rps6ka3/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226/Irak3/Tnip3
nonTprogWTopen;GO:0051091;positive regulation of DNA-binding transcription factor activity;21/551;276/28564;1,15159226509814e-07;1,58117107671505e-05;1,17767298306368e-05;20698/20128/16800/18013/21947/16182/240354/15258/667823/22029/13051/66743/14489/216781/13198/18762/12578/21941/16193/73914/108116;21;Sphk1/Trim30a/Arhgef2/Neurod2/Cd40lg/Il18r1/Malt1/Hipk2/Trim5/Traf1/Cx3cr1/Rnf220/Mtpn/Trim58/Ddit3/Prkcz/Cdkn2a/Tnfrsf8/Il6/Irak3/Slco3a1
nonTprogWTopen;GO:0043087;regulation of GTPase activity;24/551;353/28564;1,20964273763288e-07;1,61202683653370e-05;1,20065468013963e-05;232201/19276/13609/19417/277360/21838/100855/217944/210293/192197/218038/229877/218397/192786/544817/13196/22417/109934/20290/12775/20194/29809/20305/26921;24;Arhgap25/Ptprn2/S1pr1/Rasgrf1/Prex1/Thy1/Tbc1d14/Rapgef5/Dock10/Bcas3/Amph/Rap1gds1/Rasa1/Rapgef6/Arhgap27/Asap1/Wnt4/Abr/Ccl1/Ccr7/S100a10/Rabgap1l/Ccl6/Map4k4
nonTprogWTopen;GO:0045580;regulation of T cell differentiation;17/551;188/28564;1,62112412253287e-07;2,02762376362153e-05;1,51019567800082e-05;57765/16952/16184/240354/16197/15289/239985/12775/18762/12578/11350/12505/16193/67596/13655/13024/12394;17;Tbx21/Anxa1/Il2ra/Malt1/Il7r/Hmgb1/Arid1b/Ccr7/Prkcz/Cdkn2a/Abl1/Cd44/Il6/Tespa1/Egr3/Ctla2a/Runx1
nonTprogWTopen;GO:0032673;regulation of interleukin-4 production;8/551;33/28564;1,65490342896661e-07;2,02762376362153e-05;1,51019567800082e-05;77125/16364/21947/213208/50723/12501/13198/18762;8;Il33/Irf4/Cd40lg/Il20rb/Icosl/Cd3e/Ddit3/Prkcz
nonTprogWTopen;GO:1902107;positive regulation of leukocyte differentiation;18/551;211/28564;1,70050105975763e-07;2,02762376362153e-05;1,51019567800082e-05;16878/16952/16184/21947/240354/19645/14159/16197/15289/18129/18996/239985/12775/18762/16193/67596/13655/12394;18;Lif/Anxa1/Il2ra/Cd40lg/Malt1/Rb1/Fes/Il7r/Hmgb1/Notch2/Pou4f1/Arid1b/Ccr7/Prkcz/Il6/Tespa1/Egr3/Runx1
nonTprogWTopen;GO:1903708;positive regulation of hemopoiesis;18/551;211/28564;1,70050105975763e-07;2,02762376362153e-05;1,51019567800082e-05;16878/16952/16184/21947/240354/19645/14159/16197/15289/18129/18996/239985/12775/18762/16193/67596/13655/12394;18;Lif/Anxa1/Il2ra/Cd40lg/Malt1/Rb1/Fes/Il7r/Hmgb1/Notch2/Pou4f1/Arid1b/Ccr7/Prkcz/Il6/Tespa1/Egr3/Runx1
nonTprogWTopen;GO:0002697;regulation of immune effector process;28/551;472/28564;1,88309211268618e-07;2,18776675963618e-05;1,62947187942561e-05;57765/20361/77125/16952/18124/55982/21947/16177/213208/16182/18439/240354/11806/76797/14159/16197/15289/19271/13051/108655/232408/109934/12775/18762/16193/225825/73914/16783;28;Tbx21/Sema7a/Il33/Anxa1/Nr4a3/Paxip1/Cd40lg/Il1r1/Il20rb/Il18r1/P2rx7/Malt1/Apoa1/2410137M14Rik/Fes/Il7r/Hmgb1/Ptprj/Cx3cr1/Foxp1/Klrb1f/Abr/Ccr7/Prkcz/Il6/Cd226/Irak3/Lamp1
nonTprogWTopen;GO:0002757;immune response-activating signaling pathway;25/551;391/28564;2,12864367005778e-07;2,41122111725795e-05;1,79590305426454e-05;11845/20128/239743/18124/21838/16364/18578/240354/26413/50723/231130/20480/12501/15289/19271/110651/78473/108655/12775/76438/11350/67596/225825/73914/414084;25;Arf6/Trim30a/Klhl6/Nr4a3/Thy1/Irf4/Pde4b/Malt1/Mapk1/Icosl/Tnip2/Clpb/Cd3e/Hmgb1/Ptprj/Rps6ka3/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226/Irak3/Tnip3
nonTprogWTopen;GO:2000514;regulation of CD4-positive, alpha-beta T cell activation;11/551;77/28564;2,63686603512758e-07;2,91405853784465e-05;2,17042169669295e-05;57765/16952/16184/240354/12501/15289/12775/18762/12505/16193/12394;11;Tbx21/Anxa1/Il2ra/Malt1/Cd3e/Hmgb1/Ccr7/Prkcz/Cd44/Il6/Runx1
nonTprogWTopen;GO:0045619;regulation of lymphocyte differentiation;18/551;222/28564;3,62698278140161e-07;3,91282356726921e-05;2,91431248049462e-05;57765/12193/16952/16184/240354/16197/15289/239985/12775/18762/12578/11350/12505/16193/67596/13655/13024/12394;18;Tbx21/Zfp36l2/Anxa1/Il2ra/Malt1/Il7r/Hmgb1/Arid1b/Ccr7/Prkcz/Cdkn2a/Abl1/Cd44/Il6/Tespa1/Egr3/Ctla2a/Runx1
nonTprogWTopen;GO:0002429;immune response-activating cell surface receptor signaling pathway;20/551;272/28564;3,97604104012245e-07;4,18963766344066e-05;3,12048655437762e-05;11845/239743/18124/21838/18578/240354/26413/50723/231130/12501/15289/19271/78473/108655/12775/76438/11350/67596/225825/414084;20;Arf6/Klhl6/Nr4a3/Thy1/Pde4b/Malt1/Mapk1/Icosl/Tnip2/Cd3e/Hmgb1/Ptprj/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226/Tnip3
nonTprogWTopen;GO:0032753;positive regulation of interleukin-4 production;7/551;26/28564;4,57856101258661e-07;4,64765768575196e-05;3,46162472337250e-05;77125/16364/21947/213208/50723/12501/18762;7;Il33/Irf4/Cd40lg/Il20rb/Icosl/Cd3e/Prkcz
nonTprogWTopen;GO:0051092;positive regulation of NF-kappaB transcription factor activity;15/551;158/28564;4,61585954223876e-07;4,64765768575196e-05;3,46162472337250e-05;20698/20128/16800/21947/16182/240354/667823/22029/13051/14489/216781/18762/21941/73914/108116;15;Sphk1/Trim30a/Arhgef2/Cd40lg/Il18r1/Malt1/Trim5/Traf1/Cx3cr1/Mtpn/Trim58/Prkcz/Tnfrsf8/Irak3/Slco3a1
nonTprogWTopen;GO:0050863;regulation of T cell activation;24/551;384/28564;5,60016483797416e-07;5,51616236540455e-05;4,10849621751606e-05;57765/16952/54167/21838/16184/21947/213208/240354/50723/12501/16197/15289/239985/12775/18762/12578/11350/12505/16193/67596/13655/13024/27027/12394;24;Tbx21/Anxa1/Icos/Thy1/Il2ra/Cd40lg/Il20rb/Malt1/Icosl/Cd3e/Il7r/Hmgb1/Arid1b/Ccr7/Prkcz/Cdkn2a/Abl1/Cd44/Il6/Tespa1/Egr3/Ctla2a/Tspan32/Runx1
nonTprogWTopen;GO:0002520;immune system development;18/551;230/28564;6,10414871209997e-07;5,64446894173979e-05;4,20406031600269e-05;57765/12145/54167/55982/16184/21947/26413/50723/12501/16197/15289/53314/12020/108655/12775/11350/73914/12394;18;Tbx21/Cxcr5/Icos/Paxip1/Il2ra/Cd40lg/Mapk1/Icosl/Cd3e/Il7r/Hmgb1/Batf/Nkx3-2/Foxp1/Ccr7/Abl1/Irak3/Runx1
nonTprogWTopen;GO:0010810;regulation of cell-substrate adhesion;18/551;230/28564;6,10414871209997e-07;5,64446894173979e-05;4,20406031600269e-05;277360/13612/21838/60595/11806/192197/12501/14538/19271/218397/78473/22417/18762/12578/11350/20194/320664/26921;18;Prex1/Edil3/Thy1/Actn4/Apoa1/Bcas3/Cd3e/Gcnt2/Ptprj/Rasa1/Skap1/Wnt4/Prkcz/Cdkn2a/Abl1/S100a10/Cass4/Map4k4
nonTprogWTopen;GO:0030595;leukocyte chemotaxis;18/551;230/28564;6,10414871209997e-07;5,64446894173979e-05;4,20406031600269e-05;13609/12145/277360/16952/20343/18578/12802/26413/15289/19271/13051/16170/109700/217835/20290/12775/20305/12766;18;S1pr1/Cxcr5/Prex1/Anxa1/Sell/Pde4b/Cnr2/Mapk1/Hmgb1/Ptprj/Cx3cr1/Il16/Itga1/Rin3/Ccl1/Ccr7/Ccl6/Cxcr3
nonTprogWTopen;GO:0002768;immune response-regulating cell surface receptor signaling pathway;20/551;283/28564;7,43324614642678e-07;6,73600765789195e-05;5,01704992535669e-05;11845/239743/18124/21838/18578/240354/26413/50723/231130/12501/15289/19271/78473/108655/12775/76438/11350/67596/225825/414084;20;Arf6/Klhl6/Nr4a3/Thy1/Pde4b/Malt1/Mapk1/Icosl/Tnip2/Cd3e/Hmgb1/Ptprj/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226/Tnip3
nonTprogWTopen;GO:0032469;endoplasmic reticulum calcium ion homeostasis;7/551;28/28564;7,97025189606217e-07;7,08102183157994e-05;5,27402014009811e-05;53313/108058/229877/240174/21817/170770/70551;7;Atp2a3/Camk2d/Rap1gds1/Thada/Tgm2/Bbc3/Tmtc4
nonTprogWTopen;GO:0033077;T cell differentiation in thymus;12/551;105/28564;9,02944345541115e-07;7,86777082624383e-05;5,85999913320813e-05;12193/12502/432763/12501/16197/94176/22417/12775/12578/11350/67596/13655;12;Zfp36l2/Cd3g/Prr7/Cd3e/Il7r/Dock2/Wnt4/Ccr7/Cdkn2a/Abl1/Tespa1/Egr3
nonTprogWTopen;GO:0043368;positive T cell selection;8/551;41/28564;9,94434428577087e-07;8,35971515783853e-05;6,22640448745608e-05;57765/12502/16364/16194/12501/53314/94176/16193;8;Tbx21/Cd3g/Irf4/Il6ra/Cd3e/Batf/Dock2/Il6
nonTprogWTopen;GO:0031589;cell-substrate adhesion;23/551;369/28564;1,00780963753349e-06;8,35971515783853e-05;6,22640448745608e-05;277360/13612/21838/60595/11806/192197/12501/14538/19271/218397/72434/320910/78473/12587/16411/109700/22417/18762/12578/11350/20194/320664/26921;23;Prex1/Edil3/Thy1/Actn4/Apoa1/Bcas3/Cd3e/Gcnt2/Ptprj/Rasa1/Lypd3/Itgb8/Skap1/Mia/Itgax/Itga1/Wnt4/Prkcz/Cdkn2a/Abl1/S100a10/Cass4/Map4k4
nonTprogWTopen;GO:0051251;positive regulation of lymphocyte activation;22/551;342/28564;1,02671851541817e-06;8,35971515783853e-05;6,22640448745608e-05;57765/16952/54167/21838/55982/16184/21947/240354/50723/231130/12501/16197/15289/239985/12775/18762/11350/16193/67596/13655/16783/12394;22;Tbx21/Anxa1/Icos/Thy1/Paxip1/Il2ra/Cd40lg/Malt1/Icosl/Tnip2/Cd3e/Il7r/Hmgb1/Arid1b/Ccr7/Prkcz/Abl1/Il6/Tespa1/Egr3/Lamp1/Runx1
nonTprogWTopen;GO:0002507;tolerance induction;7/551;29/28564;1,03320249136826e-06;8,35971515783853e-05;6,22640448745608e-05;54167/16184/12501/15289/12775/73914/12394;7;Icos/Il2ra/Cd3e/Hmgb1/Ccr7/Irak3/Runx1
nonTprogWTopen;GO:0002286;T cell activation involved in immune response;13/551;127/28564;1,14065779665781e-06;9,06722890641496e-05;6,75336822915038e-05;57765/16952/16364/16182/16194/240354/230405/15289/53314/108655/12775/18762/16193;13;Tbx21/Anxa1/Irf4/Il18r1/Il6ra/Malt1/Ifne/Hmgb1/Batf/Foxp1/Ccr7/Prkcz/Il6
nonTprogWTopen;GO:0050727;regulation of inflammatory response;23/551;377/28564;1,45289866642652e-06;1,13501445820320e-04;8,45370803006064e-05;20361/20698/77125/16952/16184/16177/213208/11806/12802/17082/19645/13649/13051/21817/16170/64292/108655/109934/20290/12775/12505/16193/13024;23;Sema7a/Sphk1/Il33/Anxa1/Il2ra/Il1r1/Il20rb/Apoa1/Cnr2/Il1rl1/Rb1/Egfr/Cx3cr1/Tgm2/Il16/Ptges/Foxp1/Abr/Ccl1/Ccr7/Cd44/Il6/Ctla2a
nonTprogWTopen;GO:0002643;regulation of tolerance induction;6/551;20/28564;1,54410297753993e-06;1,18581874427685e-04;8,83210373950580e-05;16184/12501/15289/12775/73914/12394;6;Il2ra/Cd3e/Hmgb1/Ccr7/Irak3/Runx1
nonTprogWTopen;GO:0045058;T cell selection;9/551;58/28564;1,59219753176058e-06;1,20237450273453e-04;8,95541278390248e-05;57765/12502/16364/16194/12501/53314/94176/12775/16193;9;Tbx21/Cd3g/Irf4/Il6ra/Cd3e/Batf/Dock2/Ccr7/Il6
nonTprogWTopen;GO:0050851;antigen receptor-mediated signaling pathway;15/551;178/28564;2,09923450073990e-06;1,54869973886618e-04;1,15348798634088e-04;239743/21838/18578/240354/26413/50723/12501/19271/78473/108655/12775/76438/11350/67596/225825;15;Klhl6/Thy1/Pde4b/Malt1/Mapk1/Icosl/Cd3e/Ptprj/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226
nonTprogWTopen;GO:0002825;regulation of T-helper 1 type immune response;7/551;32/28564;2,11916538975289e-06;1,54869973886618e-04;1,15348798634088e-04;57765/77125/16952/16177/16182/17082/12775;7;Tbx21/Il33/Anxa1/Il1r1/Il18r1/Il1rl1/Ccr7
nonTprogWTopen;GO:0050870;positive regulation of T cell activation;18/551;252/28564;2,27415877176412e-06;1,63558942775607e-04;1,21820434791575e-04;16952/54167/21838/16184/21947/240354/50723/12501/16197/15289/239985/12775/18762/11350/16193/67596/13655/12394;18;Anxa1/Icos/Thy1/Il2ra/Cd40lg/Malt1/Icosl/Cd3e/Il7r/Hmgb1/Arid1b/Ccr7/Prkcz/Abl1/Il6/Tespa1/Egr3/Runx1
nonTprogWTopen;GO:0060326;cell chemotaxis;20/551;308/28564;2,74260876689467e-06;1,93825397475571e-04;1,44363211166742e-04;13609/12145/277360/16952/20343/18578/12802/11608/26413/15289/19271/13051/16170/109700/217835/20290/12775/20305/13655/12766;20;S1pr1/Cxcr5/Prex1/Anxa1/Sell/Pde4b/Cnr2/Agtr1b/Mapk1/Hmgb1/Ptprj/Cx3cr1/Il16/Itga1/Rin3/Ccl1/Ccr7/Ccl6/Egr3/Cxcr3
nonTprogWTopen;GO:0002443;leukocyte mediated immunity;26/551;480/28564;2,78054531801195e-06;1,93825397475571e-04;1,44363211166742e-04;57765/18124/55982/21947/16177/213208/16182/12611/18439/240354/50723/76797/14159/16904/16197/15289/67166/53314/13051/232408/109934/76438/18762/16193/225825/16783;26;Tbx21/Nr4a3/Paxip1/Cd40lg/Il1r1/Il20rb/Il18r1/Cebpg/P2rx7/Malt1/Icosl/2410137M14Rik/Fes/Gzmm/Il7r/Hmgb1/Arl8b/Batf/Cx3cr1/Klrb1f/Abr/Rftn1/Prkcz/Il6/Cd226/Lamp1
nonTprogWTopen;GO:0050852;T cell receptor signaling pathway;13/551;138/28564;2,91902548248895e-06;1,98661107350383e-04;1,47964899154440e-04;21838/18578/240354/26413/50723/12501/19271/78473/12775/76438/11350/67596/225825;13;Thy1/Pde4b/Malt1/Mapk1/Icosl/Cd3e/Ptprj/Skap1/Ccr7/Rftn1/Abl1/Tespa1/Cd226
nonTprogWTopen;GO:0072540;T-helper 17 cell lineage commitment;5/551;13/28564;2,97013991937930e-06;1,98661107350383e-04;1,47964899154440e-04;57765/16364/16194/53314/16193;5;Tbx21/Irf4/Il6ra/Batf/Il6
nonTprogWTopen;GO:0002253;activation of immune response;26/551;482/28564;2,99797674581084e-06;1,98661107350383e-04;1,47964899154440e-04;11845/20128/239743/18124/21838/16364/18578/240354/26413/50723/231130/20480/12501/15289/667823/19271/110651/78473/108655/12775/76438/11350/67596/225825/73914/414084;26;Arf6/Trim30a/Klhl6/Nr4a3/Thy1/Irf4/Pde4b/Malt1/Mapk1/Icosl/Tnip2/Clpb/Cd3e/Hmgb1/Trim5/Ptprj/Rps6ka3/Skap1/Foxp1/Ccr7/Rftn1/Abl1/Tespa1/Cd226/Irak3/Tnip3
