consensus;gencode_chr;gencode_start;gencode_end;gencode_gene_name;gencode_characterization;homer_Annotation;homer_Gene.Name;KO1_Tterm;KO2_Tterm;KO3_Tterm;WT1_Tterm;WT2_Tterm;WT3_Tterm;normalized_KO1_Tterm;normalized_KO2_Tterm;normalized_KO3_Tterm;normalized_WT1_Tterm;normalized_WT2_Tterm;normalized_WT3_Tterm;baseMean__group_KO_Tterm_vs_WT_Tterm;log2FoldChange__group_KO_Tterm_vs_WT_Tterm;lfcSE__group_KO_Tterm_vs_WT_Tterm;pvalue__group_KO_Tterm_vs_WT_Tterm;padj__group_KO_Tterm_vs_WT_Tterm
CONS00000058781;chr19;4136393;4137162;Cabp4;gene_body;intron (NM_144532, intron 4 of 5);Cabp4;59;35;39;66;97;100;44.5203503421642;36.578041409417;34.8681378154191;75.3567332637369;92.5041730670771;90.8647071023474;60.360575512078;-0.852910198715152;0.286517027695147;8.22612975050279E-06;0.001201459027699
CONS00000037508;chr14;61997754;61998772;Rnaseh2b;intergenic;Intergenic;Dleu7;67;35;85;102;112;151;50.5570080156779;36.578041409417;75.9946593412981;116.460405953048;106.808942098068;137.205707724545;84.2115686041448;-0.850629593406163;0.280388025710646;6.98416112183955E-06;0.001061195556457
CONS00000001087;chr1;38662600;38663267;Aff3;gene_body;Intergenic;Aff3;36;41;29;78;53;89;27.164959530812;42.8485627938885;25.9275896576194;89.0579574935073;50.5435172428359;80.8695893210892;66.2961898235141;-0.846786120390329;0.314055401953024;1.81252500389885E-05;0.002190872241955
CONS00000074989;chr3;93562227;93562852;S100a10;gene_body;intron (NM_009112, intron 2 of 2);S100a10;69;41;75;97;105;150;52.0661724340564;42.8485627938885;67.0541111834983;110.751562523977;100.133383216939;136.297060653521;78.5277035940902;-0.843476246218303;0.263504406084112;4.21314570337447E-06;0.000733860716062
CONS00000012348;chr10;75536060;75536719;Snrpd3;gene_body;TTS (NM_026095);Snrpd3;65;54;62;88;212;87;49.0478435972995;56.4346924602434;55.4313985783586;100.475644351649;202.174068971344;79.0522951790422;75.3059466537724;-0.842699471618843;0.330080525820265;2.63272336975567E-05;0.002887609618777
CONS00000011081;chr10;44820270;44820840;Prep;intergenic;Intergenic;Prep;39;11;39;58;64;80;29.4287061583797;11.4959558715311;34.8681378154191;66.2225837772234;61.0336811988962;72.6917656818779;45.9640324292951;-0.842255394205758;0.372772119106347;4.9444858579322E-05;0.00459772445202
CONS00000067488;chr2;102912832;102913484;Cd44;intergenic;Intergenic;Cd44;40;39;53;69;104;88;30.1832883675689;40.7583889990647;47.3849052363388;78.7820393211795;99.1797319482063;79.9609422500657;63.7909545330739;-0.841189535774705;0.283136886687583;8.55213685580358E-06;0.001236360446469
CONS00000039910;chr14;122997402;122998109;Tmtc4;intergenic;Intergenic;Tmtc4;46;37;47;84;86;72;34.7107816227043;38.6682152042409;42.0205763416589;95.9085696083925;82.0140091110168;65.4225891136901;102.543730680279;-0.837751871081874;0.253998196871797;3.09031656989953E-06;0.000590125875224
CONS00000099930;chr7;16343562;16344238;Sae1;gene_body;intron (NM_019748, intron 6 of 8);Bbc3;30;19;11;35;47;49;22.6374662756767;19.8566510508264;9.83460297357975;39.9619040034969;44.8216096304394;44.5237064801502;57.1574432020455;-0.833131649810013;0.350489866388651;4.09055668116733E-05;0.003993212677672
CONS00000044506;chr15;99583814;99584315;Aqp2;gene_body;3' UTR (NM_009699, exon 4 of 4);Aqp2;30;20;14;57;53;39;22.6374662756767;20.9017379482383;12.5167674209197;65.0808150914092;50.5435172428359;35.4372357699155;35.6912258833106;-0.827479874012924;0.387304953487235;6.6072327138956E-05;0.00566198984374
CONS00000084927;chr4;150539811;150540354;Rere;gene_body;intron (NM_001085492, intron 11 of 22);Slc45a1;15;18;40;33;79;74;11.3187331378383;18.8115641534145;35.7621926311991;37.6783666318685;75.3384502298875;67.2398832557371;45.7227139798332;-0.820198393923435;0.401864018184409;7.90502506769733E-05;0.006425236040361
CONS00000001120;chr1;39089717;39090218;Npas2;intergenic;Intergenic;Mir6349;22;13;33;50;55;54;16.6008086021629;13.5861296663549;29.5038089207393;57.0884342907098;52.4508197803014;49.0669418352676;37.5401642845666;-0.815607804103492;0.386033550128255;7.3534036252957E-05;0.006099031050674
CONS00000084638;chr4;145312346;145312990;Tnfrsf8;gene_body;intron (NM_009401, intron 1 of 12);Tnfrsf8;87;60;47;122;101;146;65.6486521994624;62.7052138447149;42.0205763416589;139.295779669332;96.3187781420081;132.662472369427;86.0051327749048;-0.814549934158687;0.282893159843457;1.17958458098628E-05;0.001595403256659
CONS00000038037;chr14;70010570;70011071;Pebp4;gene_body;intron (NM_028560, intron 4 of 6);Egr3;12;13;24;40;69;31;9.05498651027068;13.5861296663549;21.4573155787195;45.6707474325678;65.80193754256;28.1680592017277;29.6376074295352;-0.814399612630343;0.445624689625516;9.58540901506155E-05;0.007251598045149
CONS00000114160;chr9;53773545;53774046;Slc35f2;gene_body;intron (NM_028060, intron 1 of 7);Slc35f2;26;10;28;51;52;47;19.6191374389198;10.4508689741191;25.0335348418394;58.230202976524;49.5898659741032;42.7064123381033;31.3147577588209;-0.812498857470488;0.393431980029956;8.04248542527976E-05;0.006472150275315
CONS00000106181;chr7;139728906;139729407;Cfap46;intergenic;Intergenic;Cfap46;13;19;19;53;50;36;9.8095687194599;19.8566510508264;16.9870414998196;60.5137403481524;47.6825634366377;32.7112945568451;26.3978300236838;-0.812052714147557;0.434070199213467;9.69857664433999E-05;0.007327455213407
CONS00000043820;chr15;89090555;89091106;Selenoo;gene_body;intron (NM_027905, intron 1 of 8);Selenoo;44;36;59;81;114;78;33.2016172043258;37.6231283068289;52.7492341310187;92.4832635509499;108.716244635534;70.874471539831;61.3519746230738;-0.81144390998139;0.298304967300438;1.87738951618443E-05;0.002238615200348
CONS00000034994;chr13;115042524;115043108;Gm49395;gene_body;intron (NM_001033228, intron 2 of 28);Pelo;17;33;19;32;88;78;12.8278975562168;34.4878676145932;16.9870414998196;36.5365979460543;83.9213116484823;70.874471539831;32.9193263117037;-0.808783515696181;0.433456323763508;9.98174679904413E-05;0.007471843799574
CONS00000064230;chr2;31703702;31704203;Abl1;gene_body;intron (NM_001283047, intron 2 of 11);Abl1;11;12;16;47;56;20;8.30040430108145;12.541042768943;14.3048770524796;53.6631282332672;53.4044710490342;18.1729414204695;25.0214038589212;-0.808768090791075;0.473414005328998;9.46953191423749E-05;0.007202295257127
CONS00000081285;chr4;89212128;89212696;Mtap;intergenic;Intergenic;Cdkn2a;30;16;17;41;42;70;22.6374662756767;16.7213903585906;15.1989318682596;46.812516118382;40.0533532867756;63.6052949716432;28.8557433156887;-0.807926176499345;0.401031327168914;8.85541242263964E-05;0.006940274082872
CONS00000021628;chr11;98020035;98020536;Cacnb1;gene_body;intron (NM_001282978, intron 1 of 11);Cacnb1;37;26;39;55;79;75;27.9195417400013;27.1722593327098;34.8681378154191;62.7972777197808;75.3384502298875;68.1485303267605;52.6024248155221;-0.806634865300567;0.32350453212435;3.47114607198843E-05;0.003585693892364
CONS00000015220;chr10;122651853;122652406;Ppm1h;intergenic;Intergenic;Mir6412;53;42;49;74;119;87;39.9928570870288;43.8936496913004;43.8086859732189;84.4908827502505;113.484500979198;79.0522951790422;84.9071843961746;-0.806117750925869;0.292079818957856;1.7011897918482E-05;0.00208829134202
CONS00000085231;chr4;155360918;155362059;Prkcz;TSS_proximal;promoter-TSS (NM_008860);Prkcz;63;86;78;130;170;134;47.5386791789211;89.8774731774247;69.7362756308383;148.429929155845;162.120715684568;121.758707517146;132.351798485233;-0.804881208659681;0.270745639224431;9.04442228631179E-06;0.001300908486574
CONS00000031801;chr13;53472307;53472808;Msx2;gene_body;exon (NM_013601, exon 1 of 2);Msx2;17;14;21;35;55;42;12.8278975562168;14.6312165637668;18.7751511313795;39.9619040034969;52.4508197803014;38.1631769829859;26.8746524081512;-0.796381094596831;0.414251587912123;0.000105904801738;0.007763846852595
CONS00000084791;chr4;149301683;149302184;Kif1b;gene_body;intron (NM_008441, intron 1 of 20);Kif1b;20;10;13;31;61;32;15.0916441837845;10.4508689741191;11.6227126051397;35.3948292602401;58.172727392698;29.0767062727512;24.6036651740989;-0.795663404164132;0.454445081371227;0.000112184436956;0.008037526841938
CONS00000051467;chr17;33702726;33703395;Marchf2;gene_body;non-coding (NR_045522, exon 3 of 7);March2;22;22;18;37;44;66;16.6008086021629;22.9919117430621;16.0929866840396;42.2454413751253;41.9606558242411;59.9707066875493;32.8425186017548;-0.792957184957101;0.387175278365583;9.29992036122007E-05;0.007133177367669
CONS00000041761;chr15;58649723;58650323;Fer1l6;gene_body;intron (NM_001370912, intron 39 of 40);Fer1l6;78;35;69;91;120;134;58.8574123167594;36.578041409417;61.6897822888185;103.900950409092;114.43815224793;121.758707517146;73.107515480549;-0.792160497610832;0.290657494251601;1.94441502440451E-05;0.002301498741907
CONS00000045038;chr16;4868690;4869191;Ubald1;intergenic;Intergenic;Ubald1;22;16;19;55;38;42;16.6008086021629;16.7213903585906;16.9870414998196;62.7972777197808;36.2387482118446;38.1631769829859;34.6284219928878;-0.791840267666822;0.399752025627283;0.000102694984729;0.007607060700612
CONS00000100844;chr7;31086211;31086855;Fxyd3;distal;Intergenic;Fxyd3;90;73;116;139;162;210;67.9123988270301;76.2913435110698;103.710358630477;158.705847328173;154.491505534706;190.81588491493;112.890736593089;-0.791674012686181;0.253058995011311;5.5920220576367E-06;0.000905158784059
CONS00000052558;chr17;50125116;50125942;Rftn1;gene_body;intron (NM_181397, intron 2 of 9);Rftn1;95;66;63;103;133;171;71.6853098729762;68.9757352291864;56.3254533941386;117.602174638862;126.835618741456;155.378649145014;85.210887824524;-0.791303939099309;0.251127876078313;5.19081602902479E-06;0.000854829601997
CONS00000117914;chr9;116368889;116369657;Tgfbr2;intergenic;Intergenic;Gm4668;98;42;73;76;200;137;73.9490565005439;43.8936496913004;65.2660015519384;86.7744201218789;190.730253746551;124.484648730216;90.1668375814346;-0.791299088349484;0.301264446904661;2.57330749888644E-05;0.002838882826199
CONS00000049287;chr16;95168172;95168835;Kcnj15;intergenic;Intergenic;Kcnj15;76;41;54;70;142;110;57.3482478983809;42.8485627938885;48.2789600521188;79.9238080069937;135.418480160051;99.9511778125821;85.042345367487;-0.791289675885641;0.280862980963284;1.48859994486E-05;0.001900557435218
CONS00000014079;chr10;98774707;98775699;Atp2b1;intergenic;Intergenic;Atp2b1;93;57;88;109;171;142;70.1761454545977;59.5699531524792;78.676823788638;124.452786753747;163.074366953301;129.027884085333;97.8980559919929;-0.789144732679814;0.237477473845167;2.89178304859454E-06;0.000568500532546
CONS00000052723;chr17;51891562;51892063;Satb1;intergenic;intron (NR_045095, intron 1 of 2);Gm20098;25;13;13;34;61;31;18.8645552297306;13.5861296663549;11.6227126051397;38.8201353176827;58.172727392698;28.1680592017277;32.839492549333;-0.787446838774963;0.413044623584865;0.000114657719137;0.008143571666542
CONS00000053165;chr17;64655260;64655761;Man2a1;gene_body;intron (NM_008549, intron 5 of 21);Man2a1;11;13;15;58;30;26;8.30040430108145;13.5861296663549;13.4108222366997;66.2225837772234;28.6095380619826;23.6248238466103;24.6058351677391;-0.783682792221623;0.461372303960932;0.000122271892923;0.008492515399077
CONS00000028848;chr12;113994148;113994722;Ighv14-2;TSS_proximal;Intergenic;Adam6a;36;24;14;58;63;52;27.164959530812;25.082085537886;12.5167674209197;66.2225837772234;60.0800299301635;47.2496476932206;45.166609058915;-0.777452351610108;0.396794672238835;0.000116022065754;0.008178404051865
CONS00000021779;chr11;99124977;99125543;Ccr7;intergenic;Intergenic;Ccr7;48;23;39;48;76;88;36.2199460410827;24.036998640474;34.8681378154191;54.8048969190814;72.4774964236892;79.9609422500657;69.498938805463;-0.776350857818757;0.301436071268249;3.09771639997716E-05;0.003283521590759
CONS00000020309;chr11;82194871;82195493;Ccl1;gene_body;Intergenic;Ccl1;55;35;47;70;81;103;41.5020215054073;36.578041409417;42.0205763416589;79.9238080069937;77.245752767353;93.5906483154178;74.198892063026;-0.775702218461882;0.276620644123543;1.60197795071465E-05;0.002009191551211
CONS00000116632;chr9;96685511;96686012;Zbtb38;gene_body;exon (NM_175537, exon 3 of 3);Zbtb38;18;11;12;55;34;26;13.582479765406;11.4959558715311;10.7286577893597;62.7972777197808;32.4241431369136;23.6248238466103;26.4854697781889;-0.775070833303555;0.456136748329966;0.000133419669086;0.009056437872326
CONS00000019786;chr11;76622666;76624019;Abr;gene_body_overlap_start;Intergenic;Abr;114;94;114;163;189;197;86.0223718475714;98.23816835672;101.922248998917;186.108295787714;180.24008979049;179.003472991624;134.04906346544;-0.774484490704211;0.206833893274117;6.02032310593391E-07;0.000170068259673
CONS00000098259;chr6;129036559;129037597;Klrb1f;distal;Intergenic;Klrb1f;111;93;112;155;205;177;83.7586252200038;97.1930814593081;100.134139367357;176.9741463012;195.498510090214;160.830531571155;117.892486460315;-0.773689893656425;0.203612303255765;4.83477045259395E-07;0.000147681442615
CONS00000119630;chrX;75577636;75578464;Rab39b;TSS_proximal;5' UTR (NM_175122, exon 1 of 2);Rab39b;44;36;48;79;82;81;33.2016172043258;37.6231283068289;42.9146311574389;90.1997261793215;78.1994040360858;73.6004127529014;64.1253989538434;-0.768193801072929;0.293156603781752;2.80043229792508E-05;0.003019385846389
CONS00000096619;chr6;99811227;99812233;Prok2;intergenic;Intergenic;Prok2;67;58;61;107;110;110;50.5570080156779;60.6150400498911;54.5373437625786;122.169249382119;104.901639560603;99.9511778125821;110.870228873829;-0.76493003313483;0.242312092722592;5.21043127051558E-06;0.000855579920909
CONS00000083347;chr4;130345969;130347083;Zcchc17;gene_body;intron (NM_001355398, intron 1 of 5);Zcchc17;45;47;32;74;108;65;33.956199413515;49.11908417836;28.6097541049593;84.4908827502505;102.994337023137;59.0620596165258;72.8460560622017;-0.764300652894497;0.31973446996808;5.2600836018984E-05;0.004789289260286
CONS00000022196;chr11;103372495;103373031;Plekhm1;gene_body;intron (NM_183034, intron 8 of 11);Arhgap27;56;45;53;79;110;101;42.2566037145965;47.0289103835362;47.3849052363388;90.1997261793215;104.901639560603;91.7733541733709;64.9029434857833;-0.762156350786121;0.288429510748531;2.67508006957854E-05;0.002911583796036
CONS00000060627;chr19;32963844;32964429;Pten;intergenic;Intergenic;Mir3970;49;28;49;67;99;81;36.9745282502719;29.2624331275336;43.8086859732189;76.4985019495511;94.4114756045426;73.6004127529014;59.5968315789275;-0.761735692991066;0.318357509079872;5.28182327783953E-05;0.004801388632487
CONS00000084114;chr4;137310612;137311113;Wnt4;intergenic;Intergenic;Wnt4;29;24;21;51;49;59;21.8828840664875;25.082085537886;18.7751511313795;58.230202976524;46.7289121679049;53.610177190385;35.9467193624251;-0.758969908621311;0.361700503310012;0.000103588447849;0.007643347616318
CONS00000083458;chr4;132041368;132042068;Epb41;gene_body;intron (NM_183428, intron 1 of 20);Epb41;46;46;27;83;98;67;34.7107816227043;48.0739972809481;24.1394800260594;94.7668009225783;93.4578243358098;60.8793537585728;52.7745583472389;-0.757469194639552;0.347493122969658;8.85628568174325E-05;0.006940274082872
CONS00000116947;chr9;102572855;102573396;Anapc13;intergenic;Intergenic;Cep63;34;14;18;49;58;45;25.6557951124336;14.6312165637668;16.0929866840396;55.9466656048956;55.3117735864997;40.8891181960563;38.9699445398344;-0.755314453854677;0.398954282100309;0.00014585264309;0.009616570143406
CONS00000050664;chr17;26352931;26353432;Neurl1b;intergenic;Intergenic;Neurl1b;21;12;16;34;68;34;15.8462263929737;12.541042768943;14.3048770524796;38.8201353176827;64.8482862738272;30.8940004147981;25.1374787081833;-0.754169592719084;0.447191079262448;0.000162376240907;0.010307716343144
CONS00000065464;chr2;59688943;59689640;Tanc1;gene_body;intron (NM_198294, intron 2 of 26);Tanc1;18;12;23;46;37;46;13.582479765406;12.541042768943;20.5632607629395;52.521359547453;35.2850969431119;41.7977652670798;27.8480592068374;-0.753563023590468;0.411906299533607;0.000157251929104;0.010095218476911
CONS00000012366;chr10;75721885;75722386;Cabin1;gene_body;intron (NM_172549, intron 22 of 36);Cabin1;15;16;35;48;81;38;11.3187331378383;16.7213903585906;31.2919185522992;54.8048969190814;77.245752767353;34.528588698892;36.723632003442;-0.753548774573029;0.418294085366137;0.000160451013365;0.010254245584147
CONS00000059988;chr19;21865227;21866697;Cemip2;intergenic;Intergenic;Cemip2;63;39;120;115;123;177;47.5386791789211;40.7583889990647;107.286577893597;131.303398868633;117.299106054129;160.830531571155;134.668252815476;-0.753447009875806;0.287714774777913;2.93699948352171E-05;0.003148408031251
CONS00000048069;chr16;58546012;58546647;St3gal6;intergenic;Intergenic;St3gal6;76;47;57;146;109;82;57.3482478983809;49.11908417836;50.9611244994587;166.698228128873;103.94798829187;74.5090598239249;97.8696156161409;-0.753058532084693;0.311159419525946;5.08527072950797E-05;0.004675075347848
CONS00000109280;chr8;81856162;81856668;Inpp4b;TSS;intron (NM_001297593, intron 6 of 23);Inpp4b;29;19;25;54;49;53;21.8828840664875;19.8566510508264;22.3513703944994;61.6555090339666;46.7289121679049;48.1582947642441;38.2270475406956;-0.752630268619558;0.365144931449895;0.000114933790575;0.008152263809649
CONS00000027848;chr12;100984912;100985557;Ccdc88c;gene_body;intron (NM_001362342, intron 3 of 6);Mir1190;122;69;86;126;185;164;92.0590295210852;72.1109959214221;76.8887141570781;143.862854412589;176.425484715559;149.01811964785;96.745293670955;-0.751958466176409;0.233514537220801;4.22375172317663E-06;0.000733860716062
CONS00000075697;chr3;103538108;103538609;Syt6;intergenic;Intergenic;Syt6;15;19;17;31;56;42;11.3187331378383;19.8566510508264;15.1989318682596;35.3948292602401;53.4044710490342;38.1631769829859;26.8339962940443;-0.750587720075319;0.4143894175047;0.00016308086991;0.010330850656848
CONS00000111978;chr8;126884053;126884779;Tomm20;intergenic;Intergenic;A630001O12Rik;33;27;35;55;58;61;24.9012129032444;28.2173462301217;31.2919185522992;62.7972777197808;55.3117735864997;55.4274713324319;95.328545412504;-0.74993232624908;0.278610466253971;2.392351139905E-05;0.002691513465618
CONS00000001816;chr1;54954338;54955379;Ankrd44;intergenic;Intergenic;Ankrd44;59;70;51;85;139;123;44.5203503421642;73.156082818834;45.5967956047789;97.0503382942067;132.557526353853;111.763589735887;76.14116614427;-0.749279771213551;0.295428081403934;3.76209025537212E-05;0.003783064740867
CONS00000008042;chr1;182357518;182358608;Fbxo28;intergenic;Intergenic;Fbxo28;62;34;70;70;157;90;46.7840969697318;35.5329545120051;62.5838371045984;79.9238080069937;149.723249191042;81.7782363921126;87.6443915185435;-0.749077169720505;0.304595247417296;4.65103920199679E-05;0.004404146537691
CONS00000042149;chr15;64205507;64206965;Asap1;gene_body;intron (NM_010026, intron 4 of 30);Asap1;235;125;180;205;320;364;177.326819159467;130.635862176489;160.929866840396;234.06258059191;305.168405994481;330.747533852545;238.11129976508;-0.748919339673921;0.192826775132878;3.3102219228064E-07;0.000109982607336
CONS00000079917;chr4;46182216;46182883;Xpa;gene_body;intron (NM_011728, intron 5 of 5);Xpa;24;26;21;51;48;60;18.1099730205414;27.1722593327098;18.7751511313795;58.230202976524;45.7752608991722;54.5188242614084;42.1646303221358;-0.743740441413755;0.377829164465975;0.000141796572185;0.009500203123475
