Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
Naive;GO:0002293;alpha-beta T cell differentiation involved in immune response;4/129;73/28564;3,39556188674187e-04;7,31279466810388e-03;5,79355873383536e-03;12775/16842/108655/17131;4;Ccr7/Lef1/Foxp1/Smad7
Naive;GO:1903037;regulation of leukocyte cell-cell adhesion;8/129;380/28564;3,43269369969011e-04;7,31279466810388e-03;5,79355873383536e-03;16197/12775/16842/14357/67245/67596/17131/27050;8;Il7r/Ccr7/Lef1/Dtx1/Peli1/Tespa1/Smad7/Rps3
Naive;GO:0002253;activation of immune response;9/129;482/28564;3,53338456807142e-04;7,44366349007047e-03;5,89723950717886e-03;12775/66214/108655/67245/67596/16019/27050/12043/22165;9;Ccr7/Rgcc/Foxp1/Peli1/Tespa1/Ighm/Rps3/Bcl2/Txk
Naive;GO:0002287;alpha-beta T cell activation involved in immune response;4/129;74/28564;3,57713096866900e-04;7,45301133691914e-03;5,90464533521187e-03;12775/16842/108655/17131;4;Ccr7/Lef1/Foxp1/Smad7
Naive;GO:0048535;lymph node development;3/129;31/28564;3,68745306161319e-04;7,59935978784631e-03;6,02058983858355e-03;16197/12775/16994;3;Il7r/Ccr7/Ltb
Naive;GO:0002757;immune response-activating signaling pathway;8/129;391/28564;4,14783667115195e-04;8,45623476183237e-03;6,69944870371685e-03;12775/108655/67245/67596/16019/27050/12043/22165;8;Ccr7/Foxp1/Peli1/Tespa1/Ighm/Rps3/Bcl2/Txk
Naive;GO:0006959;humoral immune response;7/129;299/28564;4,32217061123236e-04;8,70656905727996e-03;6,89777595199783e-03;12775/66214/20085/16019/19946/67248/14109;7;Ccr7/Rgcc/Rps19/Ighm/Rpl30/Rpl39/Fau
Naive;GO:0002262;myeloid cell homeostasis;6/129;214/28564;4,36246867321517e-04;8,70656905727996e-03;6,89777595199783e-03;20088/20085/20044/20104/16598/20068;6;Rps24/Rps19/Rps14/Rps6/Klf2/Rps17
Naive;GO:0002292;T cell differentiation involved in immune response;4/129;80/28564;4,81540643077587e-04;9,51042770078234e-03;7,53463264990917e-03;12775/16842/108655/17131;4;Ccr7/Lef1/Foxp1/Smad7
Naive;GO:0002764;immune response-regulating signaling pathway;8/129;402/28564;4,97981607241073e-04;9,73374358071212e-03;7,71155456899633e-03;12775/108655/67245/67596/16019/27050/12043/22165;8;Ccr7/Foxp1/Peli1/Tespa1/Ighm/Rps3/Bcl2/Txk
Naive;GO:2000107;negative regulation of leukocyte apoptotic process;4/129;81/28564;5,04798560972995e-04;9,76630685311018e-03;7,73735280889864e-03;16197/12775/108655/12043;4;Il7r/Ccr7/Foxp1/Bcl2
Naive;GO:0031647;regulation of protein stability;7/129;311/28564;5,46023425917238e-04;1,04047884966668e-02;8,24318964287335e-03;100503670/20115/65019/17131/12043/18148/67025;7;Rpl5/Rps7/Rpl23/Smad7/Bcl2/Npm1/Rpl11
Naive;GO:0002696;positive regulation of leukocyte activation;8/129;408/28564;5,48775764592129e-04;1,04047884966668e-02;8,24318964287335e-03;16197/12775/16842/67245/67596/16019/27050/12043;8;Il7r/Ccr7/Lef1/Peli1/Tespa1/Ighm/Rps3/Bcl2
Naive;GO:1903050;regulation of proteolysis involved in protein catabolic process;6/129;225/28564;5,68057124597843e-04;1,06637258241338e-02;8,44833263992832e-03;100503670/20115/65019/17131/14694/67025;6;Rpl5/Rps7/Rpl23/Smad7/Rack1/Rpl11
Naive;GO:1902253;regulation of intrinsic apoptotic signaling pathway by p53 class mediator;3/129;36/28564;5,76156879834910e-04;1,07097396486960e-02;8,48478707455539e-03;20115/19941/67025;3;Rps7/Rpl26/Rpl11
Naive;GO:0042113;B cell activation;7/129;318/28564;6,22693292932897e-04;1,13930121824057e-02;9,02610947384684e-03;16197/16842/108655/16071/67245/16019/12043;7;Il7r/Lef1/Foxp1/Igkc/Peli1/Ighm/Bcl2
Naive;GO:0043516;regulation of DNA damage response, signal transduction by p53 class mediator;3/129;37/28564;6,24933157684700e-04;1,13930121824057e-02;9,02610947384684e-03;19941/13207/18148;3;Rpl26/Ddx5/Npm1
Naive;GO:0071887;leukocyte apoptotic process;5/129;152/28564;6,47189096802456e-04;1,16612079614157e-02;9,23858747553864e-03;16197/12775/108655/12043/20104;5;Il7r/Ccr7/Foxp1/Bcl2/Rps6
Naive;GO:0000082;G1/S transition of mitotic cell cycle;6/129;231/28564;6,51945170838641e-04;1,16612079614157e-02;9,23858747553864e-03;66214/12444/319195/12043/19941/20104;6;Rgcc/Ccnd2/Rpl17/Bcl2/Rpl26/Rps6
Naive;GO:1902229;regulation of intrinsic apoptotic signaling pathway in response to DNA damage;3/129;38/28564;6,76268902254346e-04;1,19832321371424e-02;9,49371100360996e-03;22070/27050/19941;3;Tpt1/Rps3/Rpl26
Naive;GO:2001233;regulation of apoptotic signaling pathway;8/129;424/28564;7,05034560557397e-04;1,23772733964521e-02;9,80589003816186e-03;16994/22070/20115/27050/12043/19941/14694/67025;8;Ltb/Tpt1/Rps7/Rps3/Bcl2/Rpl26/Rack1/Rpl11
Naive;GO:0050671;positive regulation of lymphocyte proliferation;5/129;157/28564;7,48967763560994e-04;1,30279163276298e-02;1,03213616475281e-02;12775/67245/16019/27050/12043;5;Ccr7/Peli1/Ighm/Rps3/Bcl2
Naive;GO:0050867;positive regulation of cell activation;8/129;430/28564;7,72149682841134e-04;1,33090527151526e-02;1,05440918412852e-02;16197/12775/16842/67245/67596/16019/27050/12043;8;Il7r/Ccr7/Lef1/Peli1/Tespa1/Ighm/Rps3/Bcl2
Naive;GO:0031330;negative regulation of cellular catabolic process;6/129;240/28564;7,95434875371187e-04;1,35868876009349e-02;1,07642064215712e-02;76747/100503670/20115/65019/12043/67025;6;Dapl1/Rpl5/Rps7/Rpl23/Bcl2/Rpl11
Naive;GO:0032946;positive regulation of mononuclear cell proliferation;5/129;160/28564;8,15510021756202e-04;1,38054196540157e-02;1,09373383556964e-02;12775/67245/16019/27050/12043;5;Ccr7/Peli1/Ighm/Rps3/Bcl2
Naive;GO:2000045;regulation of G1/S transition of mitotic cell cycle;5/129;167/28564;9,87853730082403e-04;1,65749617012056e-02;1,31315069662561e-02;66214/12444/319195/12043/19941;5;Rgcc/Ccnd2/Rpl17/Bcl2/Rpl26
Naive;GO:1902231;positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage;2/129;11/28564;1,08380698573088e-03;1,78686786517021e-02;1,41564537175100e-02;27050/19941;2;Rps3/Rpl26
Naive;GO:2000434;regulation of protein neddylation;2/129;11/28564;1,08380698573088e-03;1,78686786517021e-02;1,41564537175100e-02;100503670/67025;2;Rpl5/Rpl11
Naive;GO:0007015;actin filament organization;8/129;454/28564;1,09394128970310e-03;1,78802817696300e-02;1,41656462831790e-02;66214/14026/76566/109711/12043/13609/237860/67803;8;Rgcc/Evl/Rflnb/Actn1/Bcl2/S1pr1/Ssh2/Limd2
Naive;GO:0051017;actin filament bundle assembly;5/129;173/28564;1,15595335096127e-03;1,87323722514750e-02;1,48407146362729e-02;66214/14026/109711/13609/67803;5;Rgcc/Evl/Actn1/S1pr1/Limd2
Naive;GO:0044843;cell cycle G1/S phase transition;6/129;259/28564;1,17772776429749e-03;1,88850771092886e-02;1,49616950005301e-02;66214/12444/319195/12043/19941/20104;6;Rgcc/Ccnd2/Rpl17/Bcl2/Rpl26/Rps6
Naive;GO:0030279;negative regulation of ossification;3/129;46/28564;1,18529756118425e-03;1,88850771092886e-02;1,49616950005301e-02;76566/17131/12043;3;Rflnb/Smad7/Bcl2
Naive;GO:0070665;positive regulation of leukocyte proliferation;5/129;176/28564;1,24753032579553e-03;1,97109791475694e-02;1,56160155693880e-02;12775/67245/16019/27050/12043;5;Ccr7/Peli1/Ighm/Rps3/Bcl2
Naive;GO:1900087;positive regulation of G1/S transition of mitotic cell cycle;3/129;47/28564;1,26195966149925e-03;1,97741778363849e-02;1,56660847060411e-02;66214/12444/319195;3;Rgcc/Ccnd2/Rpl17
Naive;GO:0033089;positive regulation of T cell differentiation in thymus;2/129;12/28564;1,29672511503374e-03;2,01523837549507e-02;1,59657181980427e-02;16197/67596;2;Il7r/Tespa1
Naive;GO:0050856;regulation of T cell receptor signaling pathway;3/129;48/28564;1,34167518668853e-03;2,06814321460280e-02;1,63848565802698e-02;12775/67596/27050;3;Ccr7/Tespa1/Rps3
Naive;GO:0019730;antimicrobial humoral response;5/129;181/28564;1,41193415085879e-03;2,15889286292602e-02;1,71038203164304e-02;20085/16019/19946/67248/14109;5;Rps19/Ighm/Rpl30/Rpl39/Fau
Naive;GO:0030890;positive regulation of B cell proliferation;3/129;49/28564;1,42448906119219e-03;2,16066500801631e-02;1,71178601290211e-02;67245/16019/12043;3;Peli1/Ighm/Bcl2
Naive;GO:0043484;regulation of RNA splicing;5/129;186/28564;1,59179110064481e-03;2,39526660858933e-02;1,89764903978291e-02;72289/13207/18148/68052/27370;5;Malat1/Ddx5/Npm1/Rps13/Rps26
Naive;GO:0043029;T cell homeostasis;3/129;52/28564;1,69195833093457e-03;2,50682637012178e-02;1,98603221750154e-02;16197/12043/20104;3;Il7r/Bcl2/Rps6
Naive;GO:0070227;lymphocyte apoptotic process;4/129;112/28564;1,69237223299360e-03;2,50682637012178e-02;1,98603221750154e-02;16197/108655/12043/20104;4;Il7r/Foxp1/Bcl2/Rps6
Naive;GO:0031103;axon regeneration;3/129;53/28564;1,78759930668667e-03;2,60766581230086e-02;2,06592222637871e-02;259277/12043/16476;3;Klk8/Bcl2/Jun
Naive;GO:0000302;response to reactive oxygen species;5/129;191/28564;1,78795651687295e-03;2,60766581230086e-02;2,06592222637871e-02;108655/27050/12043/16476/14694;5;Foxp1/Rps3/Bcl2/Jun/Rack1
Naive;GO:1902806;regulation of cell cycle G1/S phase transition;5/129;193/28564;1,87118227190068e-03;2,68939996465170e-02;2,13067607681433e-02;66214/12444/319195/12043/19941;5;Rgcc/Ccnd2/Rpl17/Bcl2/Rpl26
Naive;GO:0045786;negative regulation of cell cycle;7/129;385/28564;1,87493799615627e-03;2,68939996465170e-02;2,13067607681433e-02;66214/12226/70510/12043/19941/20104/18148;7;Rgcc/Btg1/Rnf167/Bcl2/Rpl26/Rps6/Npm1
Naive;GO:0050853;B cell receptor signaling pathway;3/129;54/28564;1,88655166296770e-03;2,68939996465170e-02;2,13067607681433e-02;108655/16019/12043;3;Foxp1/Ighm/Bcl2
Naive;GO:0042742;defense response to bacterium;7/129;386/28564;1,90253221528584e-03;2,69194110461340e-02;2,13268929396143e-02;16197/108655/20085/16019/19946/67248/14109;7;Il7r/Foxp1/Rps19/Ighm/Rpl30/Rpl39/Fau
Naive;GO:0043517;positive regulation of DNA damage response, signal transduction by p53 class mediator;2/129;15/28564;2,04474979271551e-03;2,82981431167052e-02;2,24191928867080e-02;19941/13207;2;Rpl26/Ddx5
Naive;GO:0045586;regulation of gamma-delta T cell differentiation;2/129;15/28564;2,04474979271551e-03;2,82981431167052e-02;2,24191928867080e-02;16842/21414;2;Lef1/Tcf7
Naive;GO:0046643;regulation of gamma-delta T cell activation;2/129;15/28564;2,04474979271551e-03;2,82981431167052e-02;2,24191928867080e-02;16842/21414;2;Lef1/Tcf7
Naive;GO:1901989;positive regulation of cell cycle phase transition;4/129;119/28564;2,11199597984436e-03;2,90169882448182e-02;2,29886976600908e-02;66214/12444/319195/18148;4;Rgcc/Ccnd2/Rpl17/Npm1
Naive;GO:0042542;response to hydrogen peroxide;4/129;120/28564;2,17728332352550e-03;2,94866370100311e-02;2,33607767118112e-02;108655/27050/12043/14694;4;Foxp1/Rps3/Bcl2/Rack1
Naive;GO:2000106;regulation of leukocyte apoptotic process;4/129;120/28564;2,17728332352550e-03;2,94866370100311e-02;2,33607767118112e-02;16197/12775/108655/12043;4;Il7r/Ccr7/Foxp1/Bcl2
Naive;GO:0001818;negative regulation of cytokine production;6/129;296/28564;2,31021362032521e-03;3,06778196135680e-02;2,43044906665343e-02;12775/16842/66214/17131/18569/16598;6;Ccr7/Lef1/Rgcc/Smad7/Pdcd4/Klf2
Naive;GO:0070229;negative regulation of lymphocyte apoptotic process;3/129;58/28564;2,31627063637785e-03;3,06778196135680e-02;2,43044906665343e-02;16197/108655/12043;3;Il7r/Foxp1/Bcl2
Naive;GO:0000478;endonucleolytic cleavage involved in rRNA processing;2/129;16/28564;2,32996098330896e-03;3,06778196135680e-02;2,43044906665343e-02;66481/18148;2;Rps21/Npm1
Naive;GO:0000479;endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);2/129;16/28564;2,32996098330896e-03;3,06778196135680e-02;2,43044906665343e-02;66481/18148;2;Rps21/Npm1
Naive;GO:0045582;positive regulation of T cell differentiation;4/129;124/28564;2,45237739277312e-03;3,20669485289505e-02;2,54050275098892e-02;16197/12775/16842/67596;4;Il7r/Ccr7/Lef1/Tespa1
Naive;GO:0048534;hematopoietic or lymphoid organ development;4/129;125/28564;2,52471036973221e-03;3,27866497329607e-02;2,59752105090689e-02;16197/12775/16994/12043;4;Il7r/Ccr7/Ltb/Bcl2
Naive;GO:1902808;positive regulation of cell cycle G1/S phase transition;3/129;60/28564;2,55201245974761e-03;3,29157525420508e-02;2,60774921593974e-02;66214/12444/319195;3;Rgcc/Ccnd2/Rpl17
Naive;GO:0043923;positive regulation by host of viral transcription;2/129;17/28564;2,63283286216960e-03;3,37287236937403e-02;2,67215682383785e-02;16842/16476;2;Lef1/Jun
Naive;GO:1902107;positive regulation of leukocyte differentiation;5/129;211/28564;2,75306992657087e-03;3,47988038718558e-02;2,75693388436254e-02;16197/12775/16842/67596/16476;5;Il7r/Ccr7/Lef1/Tespa1/Jun
Naive;GO:1903708;positive regulation of hemopoiesis;5/129;211/28564;2,75306992657087e-03;3,47988038718558e-02;2,75693388436254e-02;16197/12775/16842/67596/16476;5;Il7r/Ccr7/Lef1/Tespa1/Jun
Naive;GO:0032655;regulation of interleukin-12 production;3/129;62/28564;2,80206752363186e-03;3,50846757384355e-02;2,77958207188250e-02;12775/16994/108655;3;Ccr7/Ltb/Foxp1
Naive;GO:0060326;cell chemotaxis;6/129;308/28564;2,81269552333449e-03;3,50846757384355e-02;2,77958207188250e-02;20343/12775/16842/20085/13609/22121;6;Sell/Ccr7/Lef1/Rps19/S1pr1/Rpl13a
Naive;GO:0031102;neuron projection regeneration;3/129;63/28564;2,93255037670550e-03;3,58927700897235e-02;2,84360331545833e-02;259277/12043/16476;3;Klk8/Bcl2/Jun
Naive;GO:0000054;ribosomal subunit export from nucleus;2/129;18/28564;2,95320260231902e-03;3,58927700897235e-02;2,84360331545833e-02;20054/18148;2;Rps15/Npm1
Naive;GO:0033750;ribosome localization;2/129;18/28564;2,95320260231902e-03;3,58927700897235e-02;2,84360331545833e-02;20054/18148;2;Rps15/Npm1
Naive;GO:0045655;regulation of monocyte differentiation;2/129;18/28564;2,95320260231902e-03;3,58927700897235e-02;2,84360331545833e-02;108655/16476;2;Foxp1/Jun
Naive;GO:0032615;interleukin-12 production;3/129;64/28564;3,06671559163080e-03;3,70349857435159e-02;2,93409530624013e-02;12775/16994/108655;3;Ccr7/Ltb/Foxp1
Naive;GO:0042492;gamma-delta T cell differentiation;2/129;19/28564;3,29090846739441e-03;3,92425311583635e-02;3,10898800593964e-02;16842/21414;2;Lef1/Tcf7
Naive;GO:2000353;positive regulation of endothelial cell apoptotic process;2/129;19/28564;3,29090846739441e-03;3,92425311583635e-02;3,10898800593964e-02;66214/18569;2;Rgcc/Pdcd4
Naive;GO:0002285;lymphocyte activation involved in immune response;5/129;223/28564;3,48735996618463e-03;4,13252155992879e-02;3,27398859983254e-02;12775/16842/108655/17131/20104;5;Ccr7/Lef1/Foxp1/Smad7/Rps6
Naive;GO:0050852;T cell receptor signaling pathway;4/129;138/28564;3,60247426096691e-03;4,20918394584023e-02;3,33472434527760e-02;12775/67596/27050/22165;4;Ccr7/Tespa1/Rps3/Txk
Naive;GO:0030330;DNA damage response, signal transduction by p53 class mediator;3/129;68/28564;3,64085531180273e-03;4,20918394584023e-02;3,33472434527760e-02;19941/13207/18148;3;Rpl26/Ddx5/Npm1
Naive;GO:0051148;negative regulation of muscle cell differentiation;3/129;68/28564;3,64085531180273e-03;4,20918394584023e-02;3,33472434527760e-02;108655/12444/18569;3;Foxp1/Ccnd2/Pdcd4
Naive;GO:0070231;T cell apoptotic process;3/129;68/28564;3,64085531180273e-03;4,20918394584023e-02;3,33472434527760e-02;16197/12043/20104;3;Il7r/Bcl2/Rps6
Naive;GO:1901987;regulation of cell cycle phase transition;7/129;437/28564;3,78210622291977e-03;4,33118238740711e-02;3,43137756319673e-02;66214/12444/319195/12043/19941/20104/18148;7;Rgcc/Ccnd2/Rpl17/Bcl2/Rpl26/Rps6/Npm1
Naive;GO:0045621;positive regulation of lymphocyte differentiation;4/129;140/28564;3,79206896787753e-03;4,33118238740711e-02;3,43137756319673e-02;16197/12775/16842/67596;4;Il7r/Ccr7/Lef1/Tespa1
Naive;GO:0022409;positive regulation of cell-cell adhesion;6/129;330/28564;3,94117209154389e-03;4,47452831471090e-02;3,54494331839466e-02;16197/12775/16842/67596/17131/27050;6;Il7r/Ccr7/Lef1/Tespa1/Smad7/Rps3
Naive;GO:0030595;leukocyte chemotaxis;5/129;230/28564;3,97555834653842e-03;4,48670156252193e-02;3,55458756924206e-02;20343/12775/20085/13609/22121;5;Sell/Ccr7/Rps19/S1pr1/Rpl13a
Naive;GO:0043374;CD8-positive, alpha-beta T cell differentiation;2/129;21/28564;4,01768704155787e-03;4,50741694129806e-02;3,57099932002683e-02;20230/12043;2;Satb1/Bcl2
Naive;GO:0030278;regulation of ossification;4/129;143/28564;4,08897629402611e-03;4,53374213653422e-02;3,59185544572192e-02;76566/17131/12043/13609;4;Rflnb/Smad7/Bcl2/S1pr1
Naive;GO:0061844;antimicrobial humoral immune response mediated by antimicrobial peptide;4/129;143/28564;4,08897629402611e-03;4,53374213653422e-02;3,59185544572192e-02;20085/19946/67248/14109;4;Rps19/Rpl30/Rpl39/Fau
Naive;GO:0009895;negative regulation of catabolic process;6/129;336/28564;4,30010215240020e-03;4,74011260520394e-02;3,75535236932380e-02;76747/100503670/20115/65019/12043/67025;6;Dapl1/Rpl5/Rps7/Rpl23/Bcl2/Rpl11
Naive;GO:0034614;cellular response to reactive oxygen species;4/129;146/28564;4,40122571901353e-03;4,77406480743848e-02;3,78225098834927e-02;108655/27050/16476/14694;4;Foxp1/Rps3/Jun/Rack1
Naive;GO:0045116;protein neddylation;2/129;22/28564;4,40644167353235e-03;4,77406480743848e-02;3,78225098834927e-02;100503670/67025;2;Rpl5/Rpl11
Naive;GO:0046629;gamma-delta T cell activation;2/129;22/28564;4,40644167353235e-03;4,77406480743848e-02;3,78225098834927e-02;16842/21414;2;Lef1/Tcf7
Naive;GO:0030888;regulation of B cell proliferation;3/129;73/28564;4,44517897691686e-03;4,78867007967861e-02;3,79382200960548e-02;67245/16019/12043;3;Peli1/Ighm/Bcl2
Naive;GO:0045930;negative regulation of mitotic cell cycle;5/129;238/28564;4,59131044371389e-03;4,91814949224946e-02;3,89640202389517e-02;66214/12226/12043/19941/20104;5;Rgcc/Btg1/Bcl2/Rpl26/Rps6
Naive;GO:0048678;response to axon injury;3/129;74/28564;4,61788880283446e-03;4,91882987088434e-02;3,89694105360424e-02;259277/12043/16476;3;Klk8/Bcl2/Jun
TexProg;GO:0002181;cytoplasmic translation;61/203;146/28564;2,17914326016188e-94;6,19966257516054e-91;4,81475968745240e-91;20042/54127/67427/56040/19982/20084/11837/19934/66480/26451/27370/19896/78294/20090/270106/16785/65019/54217/20085/269261/19943/27367/67891/67186/66481/319195/19951/19899/66475/20115/26961/76808/20005/20055/67248/20091/57808/19933/67025/19921/67097/20088/20102/19989/67945/16898/20054/76846/19944/27050/19988/20116/20044/68052/20104/20103/75617/268449/267019/19941/19981;61;Rps12/Rps28/Rps20/Rplp1/Rpl36a/Rps18/Rplp0/Rpl22/Rpl15/Rpl27a/Rps26/Rpl10a/Rps27a/Rps29/Rpl13/Rpsa/Rpl23/Rpl36/Rps19/Rpl12/Rpl28/Rpl3/Rpl4/Rplp2/Rps21/Rpl17/Rpl32/Rpl18/Rps23/Rps7/Rpl8/Rpl18a/Rpl9/Rps16/Rpl39/Rps3a1/Rpl35a/Rpl21/Rpl11/Rpl19/Rps10/Rps24/Rps4x/Rpl7/Rpl41/Rps2/Rps15/Rps9/Rpl29/Rps3/Rpl6/Rps8/Rps14/Rps13/Rps6/Rps5/Rps25/Rpl23a/Rps15a/Rpl26/Rpl37a
TexProg;GO:0140236;translation at presynapse;37/203;47/28564;4,92975670366995e-72;7,01257891097050e-69;5,44608385315959e-69;20042/54127/19982/19934/66480/26451/27370/19896/78294/270106/65019/57294/54217/269261/19943/67891/67186/319195/19951/66489/26961/20005/20055/57808/110954/67097/20088/19989/19944/19988/20044/20103/268449/267019/19941/19981/67281;37;Rps12/Rps28/Rpl36a/Rpl22/Rpl15/Rpl27a/Rps26/Rpl10a/Rps27a/Rpl13/Rpl23/Rps27/Rpl36/Rpl12/Rpl28/Rpl4/Rplp2/Rpl17/Rpl32/Rpl35/Rpl8/Rpl9/Rps16/Rpl35a/Rpl10/Rps10/Rps24/Rpl7/Rpl29/Rpl6/Rps14/Rps5/Rpl23a/Rps15a/Rpl26/Rpl37a/Rpl37
TexProg;GO:0140241;translation at synapse;37/203;48/28564;2,13897455161773e-71;1,52134564983811e-68;1,18150199574884e-68;20042/54127/19982/19934/66480/26451/27370/19896/78294/270106/65019/57294/54217/269261/19943/67891/67186/319195/19951/66489/26961/20005/20055/57808/110954/67097/20088/19989/19944/19988/20044/20103/268449/267019/19941/19981/67281;37;Rps12/Rps28/Rpl36a/Rpl22/Rpl15/Rpl27a/Rps26/Rpl10a/Rps27a/Rpl13/Rpl23/Rps27/Rpl36/Rpl12/Rpl28/Rpl4/Rplp2/Rpl17/Rpl32/Rpl35/Rpl8/Rpl9/Rps16/Rpl35a/Rpl10/Rps10/Rps24/Rpl7/Rpl29/Rpl6/Rps14/Rps5/Rpl23a/Rps15a/Rpl26/Rpl37a/Rpl37
TexProg;GO:0140242;translation at postsynapse;37/203;48/28564;2,13897455161773e-71;1,52134564983811e-68;1,18150199574884e-68;20042/54127/19982/19934/66480/26451/27370/19896/78294/270106/65019/57294/54217/269261/19943/67891/67186/319195/19951/66489/26961/20005/20055/57808/110954/67097/20088/19989/19944/19988/20044/20103/268449/267019/19941/19981/67281;37;Rps12/Rps28/Rpl36a/Rpl22/Rpl15/Rpl27a/Rps26/Rpl10a/Rps27a/Rpl13/Rpl23/Rps27/Rpl36/Rpl12/Rpl28/Rpl4/Rplp2/Rpl17/Rpl32/Rpl35/Rpl8/Rpl9/Rps16/Rpl35a/Rpl10/Rps10/Rps24/Rpl7/Rpl29/Rpl6/Rps14/Rps5/Rpl23a/Rps15a/Rpl26/Rpl37a/Rpl37
TexProg;GO:0042254;ribosome biogenesis;27/203;305/28564;1,03781015070568e-21;5,90513975751530e-19;4,58602843438151e-19;54127/11837/18148/16785/57294/20085/66481/57444/20115/66489/20055/57808/67025/110954/20088/19989/20054/76846/19988/20116/20044/20104/20103/75617/57750/268449/19941;27;Rps28/Rplp0/Npm1/Rpsa/Rps27/Rps19/Rps21/Isg20/Rps7/Rpl35/Rps16/Rpl35a/Rpl11/Rpl10/Rps24/Rpl7/Rps15/Rps9/Rpl6/Rps8/Rps14/Rps6/Rps5/Rps25/Wdr12/Rpl23a/Rpl26
TexProg;GO:0042274;ribosomal small subunit biogenesis;16/203;74/28564;1,08911171712868e-19;5,16420472538513e-17;4,01060613026858e-17;54127/18148/16785/57294/20085/66481/20115/20055/20088/20054/76846/20116/20044/20104/20103/75617;16;Rps28/Npm1/Rpsa/Rps27/Rps19/Rps21/Rps7/Rps16/Rps24/Rps15/Rps9/Rps8/Rps14/Rps6/Rps5/Rps25
TexProg;GO:0022613;ribonucleoprotein complex biogenesis;28/203;419/28564;3,37532540823761e-19;1,37182868377657e-16;1,06538466644974e-16;54127/11837/18148/16785/57294/20085/14007/66481/57444/20115/66489/20055/57808/67025/110954/20088/19989/20054/76846/19988/20116/20044/20104/20103/75617/57750/268449/19941;28;Rps28/Rplp0/Npm1/Rpsa/Rps27/Rps19/Celf2/Rps21/Isg20/Rps7/Rpl35/Rps16/Rpl35a/Rpl11/Rpl10/Rps24/Rpl7/Rps15/Rps9/Rpl6/Rps8/Rps14/Rps6/Rps5/Rps25/Wdr12/Rpl23a/Rpl26
TexProg;GO:0042255;ribosome assembly;14/203;64/28564;1,86658547083600e-17;6,63804458066054e-15;5,15521434642733e-15;54127/11837/16785/57294/20085/67025/110954/20054/19988/20044/20104/20103/75617/268449;14;Rps28/Rplp0/Rpsa/Rps27/Rps19/Rpl11/Rpl10/Rps15/Rpl6/Rps14/Rps6/Rps5/Rps25/Rpl23a
TexProg;GO:0006364;rRNA processing;20/203;212/28564;6,97424736918085e-17;2,20463708503550e-14;1,71215733659773e-14;54127/18148/57294/20085/66481/57444/20115/66489/20055/57808/67025/20088/19989/20054/20116/20044/20104/75617/57750/19941;20;Rps28/Npm1/Rps27/Rps19/Rps21/Isg20/Rps7/Rpl35/Rps16/Rpl35a/Rpl11/Rps24/Rpl7/Rps15/Rps8/Rps14/Rps6/Rps25/Wdr12/Rpl26
TexProg;GO:0030098;lymphocyte differentiation;26/203;478/28564;9,96274625136317e-16;2,83440130851282e-13;2,20124256648540e-13;30925/21414/54698/252838/53314/12192/18987/21949/67596/321019/15976/16197/12043/16019/15001/19934/12487/16431/110168/21940/12193/16071/270110/12703/20104/13813;26;Slamf6/Tcf7/Crtam/Tox/Batf/Zfp36l1/Pou2f2/Tnfsf8/Tespa1/Gpr183/Ifnar2/Il7r/Bcl2/Ighm/H2-Oa/Rpl22/Cd28/Itm2a/Gpr18/Cd27/Zfp36l2/Igkc/Irf2bp2/Socs1/Rps6/Eomes
